id,MONTH,YEAR,LATITUDE,LONGITUDE,PRECIPITATION,No_Smoothing,Lowess(5)
23655,199806,1998,46.31198,8.26861,110.1,0.61,0.44
23656,199806,1998,46.31673,8.59276,118.8,0.61,0.44
23657,199806,1998,46.3205,8.91696,143.6,0.61,0.44
23658,199806,1998,46.32329,9.2412,133.2,0.61,0.44
23659,199806,1998,46.3251,9.56547,118.8,0.61,0.44
23660,199806,1998,46.32576,10.21403,109.6,0.61,0.44
23661,199806,1998,46.32592,9.88974,120.4,0.61,0.44
23662,199806,1998,46.47603,5.98489,72.0,0.61,0.44
23663,199806,1998,46.50778,6.2883,66.3,0.61,0.44
23664,199806,1998,46.51673,6.97082,60.0,0.61,0.44
23665,199806,1998,46.51681,7.28513,75.9,0.61,0.44
23666,199806,1998,46.52454,7.61045,87.4,0.61,0.44
23667,199806,1998,46.53129,7.93584,118.2,0.61,0.44
23668,199806,1998,46.53456,6.64066,67.5,0.61,0.44
23669,199806,1998,46.53705,8.2613,137.1,0.61,0.44
23670,199806,1998,46.54183,8.58683,136.20000000000002,0.61,0.44
23671,199806,1998,46.54562,8.9124,155.1,0.61,0.44
23672,199806,1998,46.54842,9.238,156.6,0.61,0.44
23673,199806,1998,46.54976,10.54057,109.2,0.61,0.44
23674,199806,1998,46.55023,9.56363,131.0,0.61,0.44
23675,199806,1998,46.5509,10.21493,119.1,0.61,0.44
23676,199806,1998,46.55106,9.88928,132.4,0.61,0.44
23677,199806,1998,46.70077,5.96788,64.3,0.61,0.44
23678,199806,1998,46.71353,6.29425,67.60000000000001,0.61,0.44
23679,199806,1998,46.71743,6.61481,69.2,0.61,0.44
23680,199806,1998,46.73315,6.94607,77.5,0.61,0.44
23681,199806,1998,46.74177,7.27367,75.6,0.61,0.44
23682,199806,1998,46.7526,7.59435,88.9,0.61,0.44
23683,199806,1998,46.75935,7.92738,97.9,0.61,0.44
23684,199806,1998,46.76125,8.25429,143.0,0.61,0.44
23685,199806,1998,46.76689,8.58083,143.8,0.61,0.44
23686,199806,1998,46.7707,8.90778,146.1,0.61,0.44
23687,199806,1998,46.77352,9.23477,137.9,0.61,0.44
23688,199806,1998,46.77487,10.54287,95.5,0.61,0.44
23689,199806,1998,46.77534,9.56178,136.1,0.61,0.44
23690,199806,1998,46.77602,10.21584,130.8,0.61,0.44
23691,199806,1998,46.77618,9.88881,128.4,0.61,0.44
23692,199806,1998,46.93727,6.27833,67.9,0.61,0.44
23693,199806,1998,46.94998,6.60302,73.7,0.61,0.44
23694,199806,1998,46.96392,7.26749,75.1,0.61,0.44
23695,199806,1998,46.97448,7.59006,92.1,0.61,0.44
23696,199806,1998,46.98129,7.91822,101.5,0.61,0.44
23697,199806,1998,46.98568,8.23908,127.9,0.61,0.44
23698,199806,1998,46.99292,6.92433,74.5,0.61,0.44
23699,199806,1998,46.99537,8.9035,144.7,0.61,0.44
23700,199806,1998,46.99859,9.23149,149.0,0.61,0.44
23701,199806,1998,46.99995,10.54519,135.6,0.61,0.44
23702,199806,1998,47.00042,9.55991,136.9,0.61,0.44
23703,199806,1998,47.0011,10.21676,141.7,0.61,0.44
23704,199806,1998,47.00126,9.88833,142.3,0.61,0.44
23705,199806,1998,47.00145,8.58394,134.4,0.61,0.44
23706,199806,1998,47.17286,6.59151,73.10000000000001,0.61,0.44
23707,199806,1998,47.18271,6.9208,71.6,0.61,0.44
23708,199806,1998,47.1942,7.25201,82.0,0.61,0.44
23709,199806,1998,47.1994,7.57969,77.6,0.61,0.44
23710,199806,1998,47.20625,7.90927,97.6,0.61,0.44
23711,199806,1998,47.2126,8.24111,109.30000000000001,0.61,0.44
23712,199806,1998,47.21777,8.56578,129.4,0.61,0.44
23713,199806,1998,47.2223,8.90493,140.6,0.61,0.44
23714,199806,1998,47.22548,9.55801,142.7,0.61,0.44
23715,199806,1998,47.22736,9.22899,141.2,0.61,0.44
23716,199806,1998,47.40752,6.90748,74.3,0.61,0.44
23717,199806,1998,47.41641,7.2383,73.8,0.61,0.44
23718,199806,1998,47.42132,9.55533,145.3,0.61,0.44
23719,199806,1998,47.4243,7.56921,79.60000000000001,0.61,0.44
23720,199806,1998,47.43118,7.90021,92.1,0.61,0.44
23721,199806,1998,47.43706,8.23129,103.2,0.61,0.44
23722,199806,1998,47.44387,8.56124,106.9,0.61,0.44
23723,199806,1998,47.44579,8.89361,131.4,0.61,0.44
23724,199806,1998,47.44849,9.22459,130.6,0.61,0.44
23725,199806,1998,47.64917,7.55861,79.3,0.61,0.44
23726,199806,1998,47.65609,7.89106,87.9,0.61,0.44
23727,199806,1998,47.66199,8.22357,97.5,0.61,0.44
23728,199806,1998,47.66689,8.55615,103.60000000000001,0.61,0.44
23729,199806,1998,47.66881,8.88097,105.3,0.61,0.44
23730,199806,1998,47.67466,9.2107,114.7,0.61,0.44
23731,199806,1998,47.69319,9.57481,122.3,0.61,0.44
23732,199806,1998,47.89182,8.54981,93.10000000000001,0.61,0.44
23733,199807,1998,45.83319,6.99776,66.7,0.61,0.44
23734,199807,1998,45.84178,7.31894,55.2,0.61,0.44
23735,199807,1998,45.8494,7.64021,42.4,0.61,0.44
23736,199807,1998,45.85606,7.96156,51.2,0.61,0.44
23737,199807,1998,45.86814,9.24811,55.1,0.61,0.44
23738,199807,1998,45.86874,8.92559,48.5,0.61,0.44
23739,199807,1998,46.02644,6.01836,61.8,0.61,0.44
23740,199807,1998,46.04858,6.66286,63.0,0.61,0.44
23741,199807,1998,46.05819,6.98528,65.2,0.61,0.44
23742,199807,1998,46.06682,7.30779,56.5,0.61,0.44
23743,199807,1998,46.07448,7.6304,56.2,0.61,0.44
23744,199807,1998,46.08116,7.95308,55.8,0.61,0.44
23745,199807,1998,46.08687,8.27583,61.1,0.61,0.44
23746,199807,1998,46.09494,8.92544,73.3,0.61,0.44
23747,199807,1998,46.09638,8.58469,67.7,0.61,0.44
23748,199807,1998,46.10113,9.23792,76.4,0.61,0.44
23749,199807,1998,46.25144,6.00029,57.0,0.61,0.44
23750,199807,1998,46.25152,6.33557,60.599999999999994,0.61,0.44
23751,199807,1998,46.2735,6.64891,62.2,0.61,0.44
23752,199807,1998,46.28289,6.97299,60.800000000000004,0.61,0.44
23753,199807,1998,46.29183,7.29652,63.9,0.61,0.44
23754,199807,1998,46.29953,7.62048,64.0,0.61,0.44
23755,199807,1998,46.30624,7.94451,73.7,0.61,0.44
23756,199807,1998,46.31198,8.26861,80.4,0.61,0.44
23757,199807,1998,46.31673,8.59276,87.3,0.61,0.44
23758,199807,1998,46.3205,8.91696,112.10000000000001,0.61,0.44
23759,199807,1998,46.32329,9.2412,107.5,0.61,0.44
23760,199807,1998,46.3251,9.56547,100.6,0.61,0.44
23761,199807,1998,46.32576,10.21403,77.8,0.61,0.44
23762,199807,1998,46.32592,9.88974,97.4,0.61,0.44
23763,199807,1998,46.47603,5.98489,51.7,0.61,0.44
23764,199807,1998,46.50778,6.2883,50.0,0.61,0.44
23765,199807,1998,46.51673,6.97082,56.0,0.61,0.44
23766,199807,1998,46.51681,7.28513,69.8,0.61,0.44
23767,199807,1998,46.52454,7.61045,84.2,0.61,0.44
23768,199807,1998,46.53129,7.93584,89.3,0.61,0.44
23769,199807,1998,46.53456,6.64066,54.8,0.61,0.44
23770,199807,1998,46.53705,8.2613,96.3,0.61,0.44
23771,199807,1998,46.54183,8.58683,94.5,0.61,0.44
23772,199807,1998,46.54562,8.9124,116.7,0.61,0.44
23773,199807,1998,46.54842,9.238,134.6,0.61,0.44
23774,199807,1998,46.54976,10.54057,82.4,0.61,0.44
23775,199807,1998,46.55023,9.56363,108.9,0.61,0.44
23776,199807,1998,46.5509,10.21493,89.4,0.61,0.44
23777,199807,1998,46.55106,9.88928,102.6,0.61,0.44
23778,199807,1998,46.70077,5.96788,43.6,0.61,0.44
23779,199807,1998,46.71353,6.29425,49.699999999999996,0.61,0.44
23780,199807,1998,46.71743,6.61481,58.7,0.61,0.44
23781,199807,1998,46.73315,6.94607,74.5,0.61,0.44
23782,199807,1998,46.74177,7.27367,68.5,0.61,0.44
23783,199807,1998,46.7526,7.59435,73.9,0.61,0.44
23784,199807,1998,46.75935,7.92738,83.5,0.61,0.44
23785,199807,1998,46.76125,8.25429,93.9,0.61,0.44
23786,199807,1998,46.76689,8.58083,89.8,0.61,0.44
23787,199807,1998,46.7707,8.90778,102.5,0.61,0.44
23788,199807,1998,46.77352,9.23477,110.6,0.61,0.44
23789,199807,1998,46.77487,10.54287,59.5,0.61,0.44
23790,199807,1998,46.77534,9.56178,107.9,0.61,0.44
23791,199807,1998,46.77602,10.21584,96.8,0.61,0.44
23792,199807,1998,46.77618,9.88881,99.8,0.61,0.44
23793,199807,1998,46.93727,6.27833,47.7,0.61,0.44
23794,199807,1998,46.94998,6.60302,57.6,0.61,0.44
23795,199807,1998,46.96392,7.26749,70.4,0.61,0.44
23796,199807,1998,46.97448,7.59006,77.60000000000001,0.61,0.44
23797,199807,1998,46.98129,7.91822,89.4,0.61,0.44
23798,199807,1998,46.98568,8.23908,90.8,0.61,0.44
23799,199807,1998,46.99292,6.92433,68.1,0.61,0.44
23800,199807,1998,46.99537,8.9035,105.6,0.61,0.44
23801,199807,1998,46.99859,9.23149,116.6,0.61,0.44
23802,199807,1998,46.99995,10.54519,102.1,0.61,0.44
23803,199807,1998,47.00042,9.55991,115.7,0.61,0.44
23804,199807,1998,47.0011,10.21676,112.7,0.61,0.44
23805,199807,1998,47.00126,9.88833,122.5,0.61,0.44
23806,199807,1998,47.00145,8.58394,94.0,0.61,0.44
23807,199807,1998,47.17286,6.59151,54.2,0.61,0.44
23808,199807,1998,47.18271,6.9208,62.8,0.61,0.44
23809,199807,1998,47.1942,7.25201,72.1,0.61,0.44
23810,199807,1998,47.1994,7.57969,79.1,0.61,0.44
23811,199807,1998,47.20625,7.90927,88.0,0.61,0.44
23812,199807,1998,47.2126,8.24111,87.9,0.61,0.44
23813,199807,1998,47.21777,8.56578,93.2,0.61,0.44
23814,199807,1998,47.2223,8.90493,109.5,0.61,0.44
23815,199807,1998,47.22548,9.55801,126.4,0.61,0.44
23816,199807,1998,47.22736,9.22899,116.7,0.61,0.44
23817,199807,1998,47.40752,6.90748,68.1,0.61,0.44
23818,199807,1998,47.41641,7.2383,66.3,0.61,0.44
23819,199807,1998,47.42132,9.55533,129.79999999999998,0.61,0.44
23820,199807,1998,47.4243,7.56921,74.7,0.61,0.44
23821,199807,1998,47.43118,7.90021,79.9,0.61,0.44
23822,199807,1998,47.43706,8.23129,85.8,0.61,0.44
23823,199807,1998,47.44387,8.56124,88.5,0.61,0.44
23824,199807,1998,47.44579,8.89361,100.2,0.61,0.44
23825,199807,1998,47.44849,9.22459,106.3,0.61,0.44
23826,199807,1998,47.64917,7.55861,60.8,0.61,0.44
23827,199807,1998,47.65609,7.89106,75.8,0.61,0.44
23828,199807,1998,47.66199,8.22357,79.6,0.61,0.44
23829,199807,1998,47.66689,8.55615,86.8,0.61,0.44
23830,199807,1998,47.66881,8.88097,90.2,0.61,0.44
23831,199807,1998,47.67466,9.2107,96.3,0.61,0.44
23832,199807,1998,47.69319,9.57481,101.4,0.61,0.44
23833,199807,1998,47.89182,8.54981,75.3,0.61,0.44
23834,199808,1998,45.83319,6.99776,31.7,0.61,0.44
23835,199808,1998,45.84178,7.31894,43.5,0.61,0.44
23836,199808,1998,45.8494,7.64021,49.9,0.61,0.44
23837,199808,1998,45.85606,7.96156,45.0,0.61,0.44
23838,199808,1998,45.86814,9.24811,43.2,0.61,0.44
23839,199808,1998,45.86874,8.92559,41.699999999999996,0.61,0.44
23840,199808,1998,46.02644,6.01836,44.5,0.61,0.44
23841,199808,1998,46.04858,6.66286,37.0,0.61,0.44
23842,199808,1998,46.05819,6.98528,39.3,0.61,0.44
23843,199808,1998,46.06682,7.30779,45.3,0.61,0.44
23844,199808,1998,46.07448,7.6304,52.800000000000004,0.61,0.44
23845,199808,1998,46.08116,7.95308,48.800000000000004,0.61,0.44
23846,199808,1998,46.08687,8.27583,50.2,0.61,0.44
23847,199808,1998,46.09494,8.92544,56.7,0.61,0.44
23848,199808,1998,46.09638,8.58469,51.0,0.61,0.44
23849,199808,1998,46.10113,9.23792,56.2,0.61,0.44
23850,199808,1998,46.25144,6.00029,45.0,0.61,0.44
23851,199808,1998,46.25152,6.33557,43.2,0.61,0.44
23852,199808,1998,46.2735,6.64891,43.300000000000004,0.61,0.44
23853,199808,1998,46.28289,6.97299,44.9,0.61,0.44
23854,199808,1998,46.29183,7.29652,51.4,0.61,0.44
23855,199808,1998,46.29953,7.62048,60.0,0.61,0.44
23856,199808,1998,46.30624,7.94451,63.5,0.61,0.44
23857,199808,1998,46.31198,8.26861,65.4,0.61,0.44
23858,199808,1998,46.31673,8.59276,65.5,0.61,0.44
23859,199808,1998,46.3205,8.91696,79.4,0.61,0.44
23860,199808,1998,46.32329,9.2412,79.7,0.61,0.44
23861,199808,1998,46.3251,9.56547,68.8,0.61,0.44
23862,199808,1998,46.32576,10.21403,67.0,0.61,0.44
23863,199808,1998,46.32592,9.88974,69.1,0.61,0.44
23864,199808,1998,46.47603,5.98489,51.6,0.61,0.44
23865,199808,1998,46.50778,6.2883,52.1,0.61,0.44
23866,199808,1998,46.51673,6.97082,50.0,0.61,0.44
23867,199808,1998,46.51681,7.28513,61.0,0.61,0.44
23868,199808,1998,46.52454,7.61045,64.8,0.61,0.44
23869,199808,1998,46.53129,7.93584,74.4,0.61,0.44
23870,199808,1998,46.53456,6.64066,49.800000000000004,0.61,0.44
23871,199808,1998,46.53705,8.2613,76.1,0.61,0.44
23872,199808,1998,46.54183,8.58683,78.5,0.61,0.44
23873,199808,1998,46.54562,8.9124,86.3,0.61,0.44
23874,199808,1998,46.54842,9.238,91.6,0.61,0.44
23875,199808,1998,46.54976,10.54057,61.300000000000004,0.61,0.44
23876,199808,1998,46.55023,9.56363,75.5,0.61,0.44
23877,199808,1998,46.5509,10.21493,73.9,0.61,0.44
23878,199808,1998,46.55106,9.88928,70.9,0.61,0.44
23879,199808,1998,46.70077,5.96788,51.7,0.61,0.44
23880,199808,1998,46.71353,6.29425,49.7,0.61,0.44
23881,199808,1998,46.71743,6.61481,50.5,0.61,0.44
23882,199808,1998,46.73315,6.94607,54.7,0.61,0.44
23883,199808,1998,46.74177,7.27367,55.3,0.61,0.44
23884,199808,1998,46.7526,7.59435,58.5,0.61,0.44
23885,199808,1998,46.75935,7.92738,62.0,0.61,0.44
23886,199808,1998,46.76125,8.25429,70.8,0.61,0.44
23887,199808,1998,46.76689,8.58083,74.0,0.61,0.44
23888,199808,1998,46.7707,8.90778,76.1,0.61,0.44
23889,199808,1998,46.77352,9.23477,74.10000000000001,0.61,0.44
23890,199808,1998,46.77487,10.54287,37.9,0.61,0.44
23891,199808,1998,46.77534,9.56178,72.0,0.61,0.44
23892,199808,1998,46.77602,10.21584,66.8,0.61,0.44
23893,199808,1998,46.77618,9.88881,73.1,0.61,0.44
23894,199808,1998,46.93727,6.27833,53.2,0.61,0.44
23895,199808,1998,46.94998,6.60302,55.099999999999994,0.61,0.44
23896,199808,1998,46.96392,7.26749,55.6,0.61,0.44
23897,199808,1998,46.97448,7.59006,57.4,0.61,0.44
23898,199808,1998,46.98129,7.91822,57.8,0.61,0.44
23899,199808,1998,46.98568,8.23908,65.39999999999999,0.61,0.44
23900,199808,1998,46.99292,6.92433,59.4,0.61,0.44
23901,199808,1998,46.99537,8.9035,68.2,0.61,0.44
23902,199808,1998,46.99859,9.23149,69.8,0.61,0.44
23903,199808,1998,46.99995,10.54519,55.699999999999996,0.61,0.44
23904,199808,1998,47.00042,9.55991,67.8,0.61,0.44
23905,199808,1998,47.0011,10.21676,62.0,0.61,0.44
23906,199808,1998,47.00126,9.88833,64.8,0.61,0.44
23907,199808,1998,47.00145,8.58394,67.0,0.61,0.44
23908,199808,1998,47.17286,6.59151,59.6,0.61,0.44
23909,199808,1998,47.18271,6.9208,60.6,0.61,0.44
23910,199808,1998,47.1942,7.25201,62.2,0.61,0.44
23911,199808,1998,47.1994,7.57969,59.4,0.61,0.44
23912,199808,1998,47.20625,7.90927,61.300000000000004,0.61,0.44
23913,199808,1998,47.2126,8.24111,62.5,0.61,0.44
23914,199808,1998,47.21777,8.56578,63.2,0.61,0.44
23915,199808,1998,47.2223,8.90493,66.0,0.61,0.44
23916,199808,1998,47.22548,9.55801,69.0,0.61,0.44
23917,199808,1998,47.22736,9.22899,68.3,0.61,0.44
23918,199808,1998,47.40752,6.90748,77.2,0.61,0.44
23919,199808,1998,47.41641,7.2383,64.3,0.61,0.44
23920,199808,1998,47.42132,9.55533,65.5,0.61,0.44
23921,199808,1998,47.4243,7.56921,63.7,0.61,0.44
23922,199808,1998,47.43118,7.90021,61.2,0.61,0.44
23923,199808,1998,47.43706,8.23129,59.4,0.61,0.44
23924,199808,1998,47.44387,8.56124,54.2,0.61,0.44
23925,199808,1998,47.44579,8.89361,56.8,0.61,0.44
23926,199808,1998,47.44849,9.22459,57.4,0.61,0.44
23927,199808,1998,47.64917,7.55861,65.5,0.61,0.44
23928,199808,1998,47.65609,7.89106,71.89999999999999,0.61,0.44
23929,199808,1998,47.66199,8.22357,66.2,0.61,0.44
23930,199808,1998,47.66689,8.55615,60.1,0.61,0.44
23931,199808,1998,47.66881,8.88097,54.6,0.61,0.44
23932,199808,1998,47.67466,9.2107,51.900000000000006,0.61,0.44
23933,199808,1998,47.69319,9.57481,59.4,0.61,0.44
23934,199808,1998,47.89182,8.54981,61.9,0.61,0.44
23935,199809,1998,45.83319,6.99776,112.5,0.61,0.44
23936,199809,1998,45.84178,7.31894,90.7,0.61,0.44
23937,199809,1998,45.8494,7.64021,73.0,0.61,0.44
23938,199809,1998,45.85606,7.96156,84.3,0.61,0.44
23939,199809,1998,45.86814,9.24811,130.9,0.61,0.44
23940,199809,1998,45.86874,8.92559,112.3,0.61,0.44
23941,199809,1998,46.02644,6.01836,169.6,0.61,0.44
23942,199809,1998,46.04858,6.66286,128.9,0.61,0.44
23943,199809,1998,46.05819,6.98528,125.4,0.61,0.44
23944,199809,1998,46.06682,7.30779,108.80000000000001,0.61,0.44
23945,199809,1998,46.07448,7.6304,110.0,0.61,0.44
23946,199809,1998,46.08116,7.95308,114.0,0.61,0.44
23947,199809,1998,46.08687,8.27583,125.6,0.61,0.44
23948,199809,1998,46.09494,8.92544,154.3,0.61,0.44
23949,199809,1998,46.09638,8.58469,149.0,0.61,0.44
23950,199809,1998,46.10113,9.23792,157.7,0.61,0.44
23951,199809,1998,46.25144,6.00029,163.8,0.61,0.44
23952,199809,1998,46.25152,6.33557,156.7,0.61,0.44
23953,199809,1998,46.2735,6.64891,143.0,0.61,0.44
23954,199809,1998,46.28289,6.97299,134.6,0.61,0.44
23955,199809,1998,46.29183,7.29652,142.0,0.61,0.44
23956,199809,1998,46.29953,7.62048,150.5,0.61,0.44
23957,199809,1998,46.30624,7.94451,161.20000000000002,0.61,0.44
23958,199809,1998,46.31198,8.26861,177.2,0.61,0.44
23959,199809,1998,46.31673,8.59276,184.6,0.61,0.44
23960,199809,1998,46.3205,8.91696,209.0,0.61,0.44
23961,199809,1998,46.32329,9.2412,199.5,0.61,0.44
23962,199809,1998,46.3251,9.56547,189.0,0.61,0.44
23963,199809,1998,46.32576,10.21403,151.9,0.61,0.44
23964,199809,1998,46.32592,9.88974,177.6,0.61,0.44
23965,199809,1998,46.47603,5.98489,174.9,0.61,0.44
23966,199809,1998,46.50778,6.2883,163.0,0.61,0.44
23967,199809,1998,46.51673,6.97082,131.3,0.61,0.44
23968,199809,1998,46.51681,7.28513,151.4,0.61,0.44
23969,199809,1998,46.52454,7.61045,168.4,0.61,0.44
23970,199809,1998,46.53129,7.93584,204.2,0.61,0.44
23971,199809,1998,46.53456,6.64066,124.3,0.61,0.44
23972,199809,1998,46.53705,8.2613,217.5,0.61,0.44
23973,199809,1998,46.54183,8.58683,216.8,0.61,0.44
23974,199809,1998,46.54562,8.9124,242.4,0.61,0.44
23975,199809,1998,46.54842,9.238,236.70000000000002,0.61,0.44
23976,199809,1998,46.54976,10.54057,146.6,0.61,0.44
23977,199809,1998,46.55023,9.56363,206.4,0.61,0.44
23978,199809,1998,46.5509,10.21493,167.1,0.61,0.44
23979,199809,1998,46.55106,9.88928,191.3,0.61,0.44
23980,199809,1998,46.70077,5.96788,165.6,0.61,0.44
23981,199809,1998,46.71353,6.29425,149.2,0.61,0.44
23982,199809,1998,46.71743,6.61481,140.6,0.61,0.44
23983,199809,1998,46.73315,6.94607,127.3,0.61,0.44
23984,199809,1998,46.74177,7.27367,137.2,0.61,0.44
23985,199809,1998,46.7526,7.59435,162.5,0.61,0.44
23986,199809,1998,46.75935,7.92738,176.2,0.61,0.44
23987,199809,1998,46.76125,8.25429,221.8,0.61,0.44
23988,199809,1998,46.76689,8.58083,233.9,0.61,0.44
23989,199809,1998,46.7707,8.90778,229.1,0.61,0.44
23990,199809,1998,46.77352,9.23477,213.7,0.61,0.44
23991,199809,1998,46.77487,10.54287,92.3,0.61,0.44
23992,199809,1998,46.77534,9.56178,217.5,0.61,0.44
23993,199809,1998,46.77602,10.21584,169.0,0.61,0.44
23994,199809,1998,46.77618,9.88881,183.2,0.61,0.44
23995,199809,1998,46.93727,6.27833,153.0,0.61,0.44
23996,199809,1998,46.94998,6.60302,147.3,0.61,0.44
23997,199809,1998,46.96392,7.26749,120.3,0.61,0.44
23998,199809,1998,46.97448,7.59006,147.0,0.61,0.44
23999,199809,1998,46.98129,7.91822,183.3,0.61,0.44
24000,199809,1998,46.98568,8.23908,200.9,0.61,0.44
24001,199809,1998,46.99292,6.92433,131.2,0.61,0.44
24002,199809,1998,46.99537,8.9035,228.4,0.61,0.44
24003,199809,1998,46.99859,9.23149,221.7,0.61,0.44
24004,199809,1998,46.99995,10.54519,159.4,0.61,0.44
24005,199809,1998,47.00042,9.55991,208.6,0.61,0.44
24006,199809,1998,47.0011,10.21676,174.9,0.61,0.44
24007,199809,1998,47.00126,9.88833,188.2,0.61,0.44
24008,199809,1998,47.00145,8.58394,212.7,0.61,0.44
24009,199809,1998,47.17286,6.59151,144.0,0.61,0.44
24010,199809,1998,47.18271,6.9208,137.7,0.61,0.44
24011,199809,1998,47.1942,7.25201,132.7,0.61,0.44
24012,199809,1998,47.1994,7.57969,116.0,0.61,0.44
24013,199809,1998,47.20625,7.90927,169.1,0.61,0.44
24014,199809,1998,47.2126,8.24111,195.6,0.61,0.44
24015,199809,1998,47.21777,8.56578,195.1,0.61,0.44
24016,199809,1998,47.2223,8.90493,224.3,0.61,0.44
24017,199809,1998,47.22548,9.55801,191.6,0.61,0.44
24018,199809,1998,47.22736,9.22899,197.4,0.61,0.44
24019,199809,1998,47.40752,6.90748,149.8,0.61,0.44
24020,199809,1998,47.41641,7.2383,133.9,0.61,0.44
24021,199809,1998,47.42132,9.55533,189.0,0.61,0.44
24022,199809,1998,47.4243,7.56921,131.8,0.61,0.44
24023,199809,1998,47.43118,7.90021,127.8,0.61,0.44
24024,199809,1998,47.43706,8.23129,158.3,0.61,0.44
24025,199809,1998,47.44387,8.56124,142.0,0.61,0.44
24026,199809,1998,47.44579,8.89361,178.4,0.61,0.44
24027,199809,1998,47.44849,9.22459,178.7,0.61,0.44
24028,199809,1998,47.64917,7.55861,136.9,0.61,0.44
24029,199809,1998,47.65609,7.89106,134.4,0.61,0.44
24030,199809,1998,47.66199,8.22357,120.5,0.61,0.44
24031,199809,1998,47.66689,8.55615,143.6,0.61,0.44
24032,199809,1998,47.66881,8.88097,149.3,0.61,0.44
24033,199809,1998,47.67466,9.2107,155.1,0.61,0.44
24034,199809,1998,47.69319,9.57481,151.20000000000002,0.61,0.44
24035,199809,1998,47.89182,8.54981,126.7,0.61,0.44
24036,199810,1998,45.83319,6.99776,107.1,0.61,0.44
24037,199810,1998,45.84178,7.31894,91.4,0.61,0.44
24038,199810,1998,45.8494,7.64021,69.4,0.61,0.44
24039,199810,1998,45.85606,7.96156,73.1,0.61,0.44
24040,199810,1998,45.86814,9.24811,96.0,0.61,0.44
24041,199810,1998,45.86874,8.92559,81.8,0.61,0.44
24042,199810,1998,46.02644,6.01836,116.8,0.61,0.44
24043,199810,1998,46.04858,6.66286,117.8,0.61,0.44
24044,199810,1998,46.05819,6.98528,107.6,0.61,0.44
24045,199810,1998,46.06682,7.30779,93.7,0.61,0.44
24046,199810,1998,46.07448,7.6304,85.8,0.61,0.44
24047,199810,1998,46.08116,7.95308,90.0,0.61,0.44
24048,199810,1998,46.08687,8.27583,91.2,0.61,0.44
24049,199810,1998,46.09494,8.92544,95.7,0.61,0.44
24050,199810,1998,46.09638,8.58469,94.2,0.61,0.44
24051,199810,1998,46.10113,9.23792,96.5,0.61,0.44
24052,199810,1998,46.25144,6.00029,114.7,0.61,0.44
24053,199810,1998,46.25152,6.33557,124.5,0.61,0.44
24054,199810,1998,46.2735,6.64891,124.10000000000001,0.61,0.44
24055,199810,1998,46.28289,6.97299,108.8,0.61,0.44
24056,199810,1998,46.29183,7.29652,103.5,0.61,0.44
24057,199810,1998,46.29953,7.62048,106.5,0.61,0.44
24058,199810,1998,46.30624,7.94451,100.2,0.61,0.44
24059,199810,1998,46.31198,8.26861,107.3,0.61,0.44
24060,199810,1998,46.31673,8.59276,107.7,0.61,0.44
24061,199810,1998,46.3205,8.91696,118.5,0.61,0.44
24062,199810,1998,46.32329,9.2412,128.0,0.61,0.44
24063,199810,1998,46.3251,9.56547,107.4,0.61,0.44
24064,199810,1998,46.32576,10.21403,106.1,0.61,0.44
24065,199810,1998,46.32592,9.88974,101.39999999999999,0.61,0.44
24066,199810,1998,46.47603,5.98489,146.7,0.61,0.44
24067,199810,1998,46.50778,6.2883,126.1,0.61,0.44
24068,199810,1998,46.51673,6.97082,123.9,0.61,0.44
24069,199810,1998,46.51681,7.28513,115.9,0.61,0.44
24070,199810,1998,46.52454,7.61045,121.60000000000001,0.61,0.44
24071,199810,1998,46.53129,7.93584,119.5,0.61,0.44
24072,199810,1998,46.53456,6.64066,126.7,0.61,0.44
24073,199810,1998,46.53705,8.2613,120.6,0.61,0.44
24074,199810,1998,46.54183,8.58683,132.8,0.61,0.44
24075,199810,1998,46.54562,8.9124,129.7,0.61,0.44
24076,199810,1998,46.54842,9.238,144.1,0.61,0.44
24077,199810,1998,46.54976,10.54057,112.7,0.61,0.44
24078,199810,1998,46.55023,9.56363,113.0,0.61,0.44
24079,199810,1998,46.5509,10.21493,111.9,0.61,0.44
24080,199810,1998,46.55106,9.88928,114.2,0.61,0.44
24081,199810,1998,46.70077,5.96788,123.6,0.61,0.44
24082,199810,1998,46.71353,6.29425,128.5,0.61,0.44
24083,199810,1998,46.71743,6.61481,127.89999999999999,0.61,0.44
24084,199810,1998,46.73315,6.94607,122.9,0.61,0.44
24085,199810,1998,46.74177,7.27367,121.5,0.61,0.44
24086,199810,1998,46.7526,7.59435,123.8,0.61,0.44
24087,199810,1998,46.75935,7.92738,125.4,0.61,0.44
24088,199810,1998,46.76125,8.25429,131.3,0.61,0.44
24089,199810,1998,46.76689,8.58083,132.1,0.61,0.44
24090,199810,1998,46.7707,8.90778,134.9,0.61,0.44
24091,199810,1998,46.77352,9.23477,117.8,0.61,0.44
24092,199810,1998,46.77487,10.54287,104.89999999999999,0.61,0.44
24093,199810,1998,46.77534,9.56178,118.3,0.61,0.44
24094,199810,1998,46.77602,10.21584,118.0,0.61,0.44
24095,199810,1998,46.77618,9.88881,120.9,0.61,0.44
24096,199810,1998,46.93727,6.27833,129.8,0.61,0.44
24097,199810,1998,46.94998,6.60302,133.4,0.61,0.44
24098,199810,1998,46.96392,7.26749,125.2,0.61,0.44
24099,199810,1998,46.97448,7.59006,131.1,0.61,0.44
