,MONTH,LATITUDE,LONGITUDE,PRECIPITATION
20746,199602,46.54976,10.54057,11.2
20747,199602,46.55023,9.56363,18.3
20748,199602,46.5509,10.21493,12.9
20749,199602,46.55106,9.88928,13.5
20750,199602,46.70077,5.96788,88.89999999999999
20751,199602,46.71353,6.29425,74.3
20752,199602,46.71743,6.61481,71.7
20753,199602,46.73315,6.94607,58.9
20754,199602,46.74177,7.27367,58.6
20755,199602,46.7526,7.59435,56.0
20756,199602,46.75935,7.92738,49.0
20757,199602,46.76125,8.25429,46.2
20758,199602,46.76689,8.58083,38.0
20759,199602,46.7707,8.90778,27.4
20760,199602,46.77352,9.23477,24.4
20761,199602,46.77487,10.54287,12.9
20762,199602,46.77534,9.56178,21.400000000000002
20763,199602,46.77602,10.21584,14.1
20764,199602,46.77618,9.88881,18.2
20765,199602,46.93727,6.27833,71.10000000000001
20766,199602,46.94998,6.60302,68.3
20767,199602,46.96392,7.26749,59.0
20768,199602,46.97448,7.59006,57.5
20769,199602,46.98129,7.91822,69.8
20770,199602,46.98568,8.23908,85.1
20771,199602,46.99292,6.92433,63.0
20772,199602,46.99537,8.9035,34.8
20773,199602,46.99859,9.23149,29.4
20774,199602,46.99995,10.54519,19.599999999999998
20775,199602,47.00042,9.55991,26.7
20776,199602,47.0011,10.21676,20.900000000000002
20777,199602,47.00126,9.88833,24.099999999999998
20778,199602,47.00145,8.58394,43.8
20779,199602,47.17286,6.59151,64.7
20780,199602,47.18271,6.9208,62.800000000000004
20781,199602,47.1942,7.25201,56.5
20782,199602,47.1994,7.57969,55.4
20783,199602,47.20625,7.90927,56.199999999999996
20784,199602,47.2126,8.24111,54.1
20785,199602,47.21777,8.56578,50.9
20786,199602,47.2223,8.90493,42.1
20787,199602,47.22548,9.55801,36.800000000000004
20788,199602,47.22736,9.22899,49.0
20789,199602,47.40752,6.90748,56.9
20790,199602,47.41641,7.2383,51.3
20791,199602,47.42132,9.55533,47.6
20792,199602,47.4243,7.56921,48.6
20793,199602,47.43118,7.90021,48.8
20794,199602,47.43706,8.23129,47.8
20795,199602,47.44387,8.56124,42.7
20796,199602,47.44579,8.89361,42.9
20797,199602,47.44849,9.22459,43.300000000000004
20798,199602,47.64917,7.55861,39.4
20799,199602,47.65609,7.89106,41.8
20800,199602,47.66199,8.22357,40.4
20801,199602,47.66689,8.55615,38.3
20802,199602,47.66881,8.88097,40.1
20803,199602,47.67466,9.2107,39.4
20804,199602,47.69319,9.57481,39.800000000000004
20805,199602,47.89182,8.54981,38.1
20806,199603,45.83319,6.99776,27.6
20807,199603,45.84178,7.31894,22.0
20808,199603,45.8494,7.64021,16.7
20809,199603,45.85606,7.96156,14.799999999999999
20810,199603,45.86814,9.24811,9.100000000000001
20811,199603,45.86874,8.92559,10.9
20812,199603,46.02644,6.01836,27.5
20813,199603,46.04858,6.66286,26.6
20814,199603,46.05819,6.98528,30.1
20815,199603,46.06682,7.30779,23.400000000000002
20816,199603,46.07448,7.6304,18.7
20817,199603,46.08116,7.95308,17.3
20818,199603,46.08687,8.27583,15.1
20819,199603,46.09494,8.92544,14.8
20820,199603,46.09638,8.58469,14.3
20821,199603,46.10113,9.23792,11.1
20822,199603,46.25144,6.00029,25.4
20823,199603,46.25152,6.33557,25.9
20824,199603,46.2735,6.64891,29.400000000000002
20825,199603,46.28289,6.97299,28.4
20826,199603,46.29183,7.29652,24.7
20827,199603,46.29953,7.62048,42.8
20828,199603,46.30624,7.94451,22.6
20829,199603,46.31198,8.26861,20.900000000000002
20830,199603,46.31673,8.59276,17.9
20831,199603,46.3205,8.91696,17.9
20832,199603,46.32329,9.2412,15.0
20833,199603,46.3251,9.56547,13.700000000000001
20834,199603,46.32576,10.21403,14.5
20835,199603,46.32592,9.88974,15.7
20836,199603,46.47603,5.98489,26.4
20837,199603,46.50778,6.2883,26.099999999999998
20838,199603,46.51673,6.97082,26.9
20839,199603,46.51681,7.28513,28.2
20840,199603,46.52454,7.61045,30.6
20841,199603,46.53129,7.93584,32.1
20842,199603,46.53456,6.64066,30.9
20843,199603,46.53705,8.2613,39.4
20844,199603,46.54183,8.58683,26.400000000000002
20845,199603,46.54562,8.9124,19.6
20846,199603,46.54842,9.238,19.2
20847,199603,46.54976,10.54057,17.1
20848,199603,46.55023,9.56363,18.4
20849,199603,46.5509,10.21493,18.4
20850,199603,46.55106,9.88928,19.7
20851,199603,46.70077,5.96788,23.3
20852,199603,46.71353,6.29425,26.299999999999997
20853,199603,46.71743,6.61481,41.199999999999996
20854,199603,46.73315,6.94607,27.6
20855,199603,46.74177,7.27367,29.5
20856,199603,46.7526,7.59435,32.7
20857,199603,46.75935,7.92738,36.3
20858,199603,46.76125,8.25429,44.2
20859,199603,46.76689,8.58083,35.800000000000004
20860,199603,46.7707,8.90778,25.0
20861,199603,46.77352,9.23477,23.9
20862,199603,46.77487,10.54287,23.1
20863,199603,46.77534,9.56178,23.3
20864,199603,46.77602,10.21584,24.8
20865,199603,46.77618,9.88881,24.0
20866,199603,46.93727,6.27833,22.2
20867,199603,46.94998,6.60302,24.1
20868,199603,46.96392,7.26749,40.2
20869,199603,46.97448,7.59006,43.6
20870,199603,46.98129,7.91822,53.199999999999996
20871,199603,46.98568,8.23908,67.2
20872,199603,46.99292,6.92433,31.3
20873,199603,46.99537,8.9035,40.0
20874,199603,46.99859,9.23149,29.4
20875,199603,46.99995,10.54519,33.2
20876,199603,47.00042,9.55991,28.9
20877,199603,47.0011,10.21676,32.3
20878,199603,47.00126,9.88833,31.5
20879,199603,47.00145,8.58394,55.2
20880,199603,47.17286,6.59151,23.8
20881,199603,47.18271,6.9208,24.3
20882,199603,47.1942,7.25201,37.5
20883,199603,47.1994,7.57969,38.4
20884,199603,47.20625,7.90927,43.5
20885,199603,47.2126,8.24111,46.4
20886,199603,47.21777,8.56578,45.8
20887,199603,47.2223,8.90493,51.8
20888,199603,47.22548,9.55801,58.0
20889,199603,47.22736,9.22899,57.4
20890,199603,47.40752,6.90748,24.4
20891,199603,47.41641,7.2383,34.8
20892,199603,47.42132,9.55533,54.0
20893,199603,47.4243,7.56921,29.0
20894,199603,47.43118,7.90021,39.8
20895,199603,47.43706,8.23129,34.1
20896,199603,47.44387,8.56124,33.7
20897,199603,47.44579,8.89361,43.7
20898,199603,47.44849,9.22459,44.300000000000004
20899,199603,47.64917,7.55861,25.1
20900,199603,47.65609,7.89106,29.3
20901,199603,47.66199,8.22357,30.9
20902,199603,47.66689,8.55615,31.5
20903,199603,47.66881,8.88097,34.2
20904,199603,47.67466,9.2107,38.6
20905,199603,47.69319,9.57481,40.9
20906,199603,47.89182,8.54981,30.799999999999997
20907,199604,45.83319,6.99776,43.2
20908,199604,45.84178,7.31894,35.5
20909,199604,45.8494,7.64021,29.9
20910,199604,45.85606,7.96156,32.4
20911,199604,45.86814,9.24811,46.0
20912,199604,45.86874,8.92559,61.6
20913,199604,46.02644,6.01836,49.5
20914,199604,46.04858,6.66286,41.9
20915,199604,46.05819,6.98528,41.3
20916,199604,46.06682,7.30779,35.1
20917,199604,46.07448,7.6304,23.1
20918,199604,46.08116,7.95308,28.400000000000002
20919,199604,46.08687,8.27583,36.2
20920,199604,46.09494,8.92544,47.8
20921,199604,46.09638,8.58469,42.9
20922,199604,46.10113,9.23792,43.3
20923,199604,46.25144,6.00029,40.699999999999996
20924,199604,46.25152,6.33557,39.0
20925,199604,46.2735,6.64891,40.5
20926,199604,46.28289,6.97299,41.0
20927,199604,46.29183,7.29652,37.1
20928,199604,46.29953,7.62048,35.0
20929,199604,46.30624,7.94451,34.0
20930,199604,46.31198,8.26861,36.3
20931,199604,46.31673,8.59276,40.1
20932,199604,46.3205,8.91696,40.400000000000006
20933,199604,46.32329,9.2412,42.2
20934,199604,46.3251,9.56547,28.8
20935,199604,46.32576,10.21403,30.1
20936,199604,46.32592,9.88974,28.8
20937,199604,46.47603,5.98489,40.4
20938,199604,46.50778,6.2883,37.6
20939,199604,46.51673,6.97082,41.9
20940,199604,46.51681,7.28513,38.2
20941,199604,46.52454,7.61045,45.1
20942,199604,46.53129,7.93584,38.8
20943,199604,46.53456,6.64066,42.8
20944,199604,46.53705,8.2613,34.7
20945,199604,46.54183,8.58683,36.4
20946,199604,46.54562,8.9124,33.5
20947,199604,46.54842,9.238,41.1
20948,199604,46.54976,10.54057,22.8
20949,199604,46.55023,9.56363,29.0
20950,199604,46.5509,10.21493,26.3
20951,199604,46.55106,9.88928,21.4
20952,199604,46.70077,5.96788,33.4
20953,199604,46.71353,6.29425,32.8
20954,199604,46.71743,6.61481,33.8
20955,199604,46.73315,6.94607,33.0
20956,199604,46.74177,7.27367,38.7
20957,199604,46.7526,7.59435,40.3
20958,199604,46.75935,7.92738,44.2
20959,199604,46.76125,8.25429,42.0
20960,199604,46.76689,8.58083,35.4
20961,199604,46.7707,8.90778,31.9
20962,199604,46.77352,9.23477,32.8
20963,199604,46.77487,10.54287,19.9
20964,199604,46.77534,9.56178,29.0
20965,199604,46.77602,10.21584,23.4
20966,199604,46.77618,9.88881,29.6
20967,199604,46.93727,6.27833,28.2
20968,199604,46.94998,6.60302,26.7
20969,199604,46.96392,7.26749,36.7
20970,199604,46.97448,7.59006,42.3
20971,199604,46.98129,7.91822,60.8
20972,199604,46.98568,8.23908,58.1
20973,199604,46.99292,6.92433,25.200000000000003
20974,199604,46.99537,8.9035,34.7
20975,199604,46.99859,9.23149,34.2
20976,199604,46.99995,10.54519,31.8
20977,199604,47.00042,9.55991,31.1
20978,199604,47.0011,10.21676,30.0
20979,199604,47.00126,9.88833,33.0
20980,199604,47.00145,8.58394,38.4
20981,199604,47.17286,6.59151,25.9
20982,199604,47.18271,6.9208,27.6
20983,199604,47.1942,7.25201,31.9
20984,199604,47.1994,7.57969,40.7
20985,199604,47.20625,7.90927,45.400000000000006
20986,199604,47.2126,8.24111,44.1
20987,199604,47.21777,8.56578,36.5
20988,199604,47.2223,8.90493,38.9
20989,199604,47.22548,9.55801,45.0
20990,199604,47.22736,9.22899,46.3
20991,199604,47.40752,6.90748,30.2
20992,199604,47.41641,7.2383,30.7
20993,199604,47.42132,9.55533,62.8
20994,199604,47.4243,7.56921,34.2
20995,199604,47.43118,7.90021,32.900000000000006
20996,199604,47.43706,8.23129,36.7
20997,199604,47.44387,8.56124,39.5
20998,199604,47.44579,8.89361,43.0
20999,199604,47.44849,9.22459,46.9
21000,199604,47.64917,7.55861,31.8
21001,199604,47.65609,7.89106,32.7
21002,199604,47.66199,8.22357,32.3
21003,199604,47.66689,8.55615,30.299999999999997
21004,199604,47.66881,8.88097,33.6
21005,199604,47.67466,9.2107,39.4
21006,199604,47.69319,9.57481,39.6
21007,199604,47.89182,8.54981,28.1
21008,199605,45.83319,6.99776,121.6
21009,199605,45.84178,7.31894,118.8
21010,199605,45.8494,7.64021,100.8
21011,199605,45.85606,7.96156,98.1
21012,199605,45.86814,9.24811,87.10000000000001
21013,199605,45.86874,8.92559,85.8
21014,199605,46.02644,6.01836,83.6
21015,199605,46.04858,6.66286,94.1
21016,199605,46.05819,6.98528,110.4
21017,199605,46.06682,7.30779,108.8
21018,199605,46.07448,7.6304,105.0
21019,199605,46.08116,7.95308,106.2
21020,199605,46.08687,8.27583,100.5
21021,199605,46.09494,8.92544,119.4
21022,199605,46.09638,8.58469,109.7
21023,199605,46.10113,9.23792,97.9
21024,199605,46.25144,6.00029,87.2
21025,199605,46.25152,6.33557,87.3
21026,199605,46.2735,6.64891,93.7
21027,199605,46.28289,6.97299,96.5
21028,199605,46.29183,7.29652,102.10000000000001
21029,199605,46.29953,7.62048,113.8
21030,199605,46.30624,7.94451,115.1
21031,199605,46.31198,8.26861,121.2
21032,199605,46.31673,8.59276,128.6
21033,199605,46.3205,8.91696,130.2
21034,199605,46.32329,9.2412,113.60000000000001
21035,199605,46.3251,9.56547,111.9
21036,199605,46.32576,10.21403,72.5
21037,199605,46.32592,9.88974,94.4
21038,199605,46.47603,5.98489,98.8
21039,199605,46.50778,6.2883,91.9
21040,199605,46.51673,6.97082,99.4
21041,199605,46.51681,7.28513,117.60000000000001
21042,199605,46.52454,7.61045,130.4
21043,199605,46.53129,7.93584,130.6
21044,199605,46.53456,6.64066,93.0
21045,199605,46.53705,8.2613,140.7
21046,199605,46.54183,8.58683,148.70000000000002
21047,199605,46.54562,8.9124,127.7
21048,199605,46.54842,9.238,124.0
21049,199605,46.54976,10.54057,85.8
21050,199605,46.55023,9.56363,106.6
21051,199605,46.5509,10.21493,82.6
21052,199605,46.55106,9.88928,84.7
21053,199605,46.70077,5.96788,88.3
21054,199605,46.71353,6.29425,88.3
21055,199605,46.71743,6.61481,95.5
21056,199605,46.73315,6.94607,96.4
21057,199605,46.74177,7.27367,103.3
21058,199605,46.7526,7.59435,123.3
21059,199605,46.75935,7.92738,136.3
21060,199605,46.76125,8.25429,145.2
21061,199605,46.76689,8.58083,141.2
21062,199605,46.7707,8.90778,127.1
21063,199605,46.77352,9.23477,114.7
21064,199605,46.77487,10.54287,79.5
21065,199605,46.77534,9.56178,105.0
21066,199605,46.77602,10.21584,86.5
21067,199605,46.77618,9.88881,97.2
21068,199605,46.93727,6.27833,85.6
21069,199605,46.94998,6.60302,94.0
21070,199605,46.96392,7.26749,100.0
21071,199605,46.97448,7.59006,123.0
21072,199605,46.98129,7.91822,177.7
21073,199605,46.98568,8.23908,139.9
21074,199605,46.99292,6.92433,92.7
21075,199605,46.99537,8.9035,135.6
21076,199605,46.99859,9.23149,125.80000000000001
21077,199605,46.99995,10.54519,107.8
21078,199605,47.00042,9.55991,117.6
21079,199605,47.0011,10.21676,97.0
21080,199605,47.00126,9.88833,111.8
21081,199605,47.00145,8.58394,135.2
21082,199605,47.17286,6.59151,86.4
21083,199605,47.18271,6.9208,94.4
21084,199605,47.1942,7.25201,96.3
21085,199605,47.1994,7.57969,110.10000000000001
21086,199605,47.20625,7.90927,130.4
21087,199605,47.2126,8.24111,138.9
21088,199605,47.21777,8.56578,134.4
21089,199605,47.2223,8.90493,137.6
21090,199605,47.22548,9.55801,134.8
21091,199605,47.22736,9.22899,142.3
21092,199605,47.40752,6.90748,88.9
21093,199605,47.41641,7.2383,85.2
21094,199605,47.42132,9.55533,137.5
21095,199605,47.4243,7.56921,101.9
21096,199605,47.43118,7.90021,114.9
21097,199605,47.43706,8.23129,122.5
21098,199605,47.44387,8.56124,115.1
21099,199605,47.44579,8.89361,126.5
21100,199605,47.44849,9.22459,129.2
21101,199605,47.64917,7.55861,82.7
21102,199605,47.65609,7.89106,103.2
21103,199605,47.66199,8.22357,105.0
21104,199605,47.66689,8.55615,108.3
21105,199605,47.66881,8.88097,106.0
21106,199605,47.67466,9.2107,102.0
21107,199605,47.69319,9.57481,106.8
21108,199605,47.89182,8.54981,98.4
21109,199606,45.83319,6.99776,49.0
21110,199606,45.84178,7.31894,43.0
21111,199606,45.8494,7.64021,38.9
21112,199606,45.85606,7.96156,39.2
21113,199606,45.86814,9.24811,59.9
21114,199606,45.86874,8.92559,103.0
21115,199606,46.02644,6.01836,66.2
21116,199606,46.04858,6.66286,52.5
21117,199606,46.05819,6.98528,47.5
21118,199606,46.06682,7.30779,38.5
21119,199606,46.07448,7.6304,32.4
21120,199606,46.08116,7.95308,37.9
21121,199606,46.08687,8.27583,42.1
21122,199606,46.09494,8.92544,117.60000000000001
21123,199606,46.09638,8.58469,51.9
21124,199606,46.10113,9.23792,66.9
21125,199606,46.25144,6.00029,71.7
21126,199606,46.25152,6.33557,67.3
21127,199606,46.2735,6.64891,58.9
21128,199606,46.28289,6.97299,44.9
21129,199606,46.29183,7.29652,41.0
21130,199606,46.29953,7.62048,51.0
21131,199606,46.30624,7.94451,49.1
21132,199606,46.31198,8.26861,46.6
21133,199606,46.31673,8.59276,57.2
21134,199606,46.3205,8.91696,60.9
21135,199606,46.32329,9.2412,71.39999999999999
21136,199606,46.3251,9.56547,83.4
21137,199606,46.32576,10.21403,94.3
21138,199606,46.32592,9.88974,93.5
21139,199606,46.47603,5.98489,72.4
21140,199606,46.50778,6.2883,70.2
21141,199606,46.51673,6.97082,63.3
21142,199606,46.51681,7.28513,68.60000000000001
21143,199606,46.52454,7.61045,88.7
21144,199606,46.53129,7.93584,61.3
21145,199606,46.53456,6.64066,75.60000000000001
21146,199606,46.53705,8.2613,40.1
21147,199606,46.54183,8.58683,55.4
21148,199606,46.54562,8.9124,59.6
21149,199606,46.54842,9.238,80.1
21150,199606,46.54976,10.54057,89.9
21151,199606,46.55023,9.56363,82.2
21152,199606,46.5509,10.21493,86.8
21153,199606,46.55106,9.88928,115.0
21154,199606,46.70077,5.96788,61.2
21155,199606,46.71353,6.29425,63.1
21156,199606,46.71743,6.61481,63.4
21157,199606,46.73315,6.94607,74.9
21158,199606,46.74177,7.27367,72.9
21159,199606,46.7526,7.59435,75.1
21160,199606,46.75935,7.92738,71.1
21161,199606,46.76125,8.25429,65.0
21162,199606,46.76689,8.58083,64.3
21163,199606,46.7707,8.90778,65.5
21164,199606,46.77352,9.23477,77.6
21165,199606,46.77487,10.54287,105.1
21166,199606,46.77534,9.56178,81.1
21167,199606,46.77602,10.21584,103.0
21168,199606,46.77618,9.88881,117.10000000000001
21169,199606,46.93727,6.27833,57.3
21170,199606,46.94998,6.60302,59.300000000000004
21171,199606,46.96392,7.26749,77.0
21172,199606,46.97448,7.59006,84.89999999999999
21173,199606,46.98129,7.91822,93.5
21174,199606,46.98568,8.23908,76.6
21175,199606,46.99292,6.92433,79.3
21176,199606,46.99537,8.9035,87.8
21177,199606,46.99859,9.23149,84.2
21178,199606,46.99995,10.54519,107.3
21179,199606,47.00042,9.55991,89.0
21180,199606,47.0011,10.21676,102.8
21181,199606,47.00126,9.88833,99.1
21182,199606,47.00145,8.58394,72.1
21183,199606,47.17286,6.59151,61.8
21184,199606,47.18271,6.9208,60.9
21185,199606,47.1942,7.25201,69.0
21186,199606,47.1994,7.57969,77.9
21187,199606,47.20625,7.90927,81.3
21188,199606,47.2126,8.24111,92.2
21189,199606,47.21777,8.56578,79.6
21190,199606,47.2223,8.90493,100.2
21191,199606,47.22548,9.55801,104.2
21192,199606,47.22736,9.22899,104.9
21193,199606,47.40752,6.90748,62.1
21194,199606,47.41641,7.2383,66.2
21195,199606,47.42132,9.55533,118.7
21196,199606,47.4243,7.56921,76.0
21197,199606,47.43118,7.90021,94.4
21198,199606,47.43706,8.23129,87.2
21199,199606,47.44387,8.56124,87.39999999999999
21200,199606,47.44579,8.89361,98.5
21201,199606,47.44849,9.22459,88.9
21202,199606,47.64917,7.55861,66.4
21203,199606,47.65609,7.89106,75.9
21204,199606,47.66199,8.22357,81.89999999999999
21205,199606,47.66689,8.55615,96.5
21206,199606,47.66881,8.88097,79.8
21207,199606,47.67466,9.2107,68.1
21208,199606,47.69319,9.57481,90.3
21209,199606,47.89182,8.54981,87.9
21210,199607,45.83319,6.99776,135.2
21211,199607,45.84178,7.31894,125.0
21212,199607,45.8494,7.64021,89.8
21213,199607,45.85606,7.96156,95.6
21214,199607,45.86814,9.24811,73.3
21215,199607,45.86874,8.92559,90.4
21216,199607,46.02644,6.01836,105.2
21217,199607,46.04858,6.66286,116.2
21218,199607,46.05819,6.98528,120.7
21219,199607,46.06682,7.30779,112.89999999999999
21220,199607,46.07448,7.6304,105.7
21221,199607,46.08116,7.95308,95.2
21222,199607,46.08687,8.27583,85.3
21223,199607,46.09494,8.92544,136.0
21224,199607,46.09638,8.58469,93.4
21225,199607,46.10113,9.23792,87.2
21226,199607,46.25144,6.00029,101.5
21227,199607,46.25152,6.33557,115.1
21228,199607,46.2735,6.64891,119.9
21229,199607,46.28289,6.97299,116.4
21230,199607,46.29183,7.29652,112.2
21231,199607,46.29953,7.62048,122.3
21232,199607,46.30624,7.94451,111.3
21233,199607,46.31198,8.26861,120.0
21234,199607,46.31673,8.59276,122.2
21235,199607,46.3205,8.91696,128.3
21236,199607,46.32329,9.2412,128.5
21237,199607,46.3251,9.56547,170.70000000000002
21238,199607,46.32576,10.21403,107.3
21239,199607,46.32592,9.88974,106.4
21240,199607,46.47603,5.98489,114.2
21241,199607,46.50778,6.2883,110.6
21242,199607,46.51673,6.97082,121.9
21243,199607,46.51681,7.28513,125.6
21244,199607,46.52454,7.61045,135.29999999999998
21245,199607,46.53129,7.93584,136.3
21246,199607,46.53456,6.64066,112.6
21247,199607,46.53705,8.2613,145.2
21248,199607,46.54183,8.58683,159.7
21249,199607,46.54562,8.9124,147.2
21250,199607,46.54842,9.238,167.6
21251,199607,46.54976,10.54057,113.5
21252,199607,46.55023,9.56363,133.1
21253,199607,46.5509,10.21493,115.8
21254,199607,46.55106,9.88928,104.7
21255,199607,46.70077,5.96788,102.1
21256,199607,46.71353,6.29425,107.0
21257,199607,46.71743,6.61481,116.4
21258,199607,46.73315,6.94607,111.60000000000001
21259,199607,46.74177,7.27367,117.2
21260,199607,46.7526,7.59435,124.0
21261,199607,46.75935,7.92738,132.7
21262,199607,46.76125,8.25429,158.6
21263,199607,46.76689,8.58083,169.1
21264,199607,46.7707,8.90778,169.2
21265,199607,46.77352,9.23477,151.4
21266,199607,46.77487,10.54287,123.9
21267,199607,46.77534,9.56178,150.29999999999998
21268,199607,46.77602,10.21584,120.8
21269,199607,46.77618,9.88881,135.8
21270,199607,46.93727,6.27833,101.8
21271,199607,46.94998,6.60302,113.0
21272,199607,46.96392,7.26749,107.8
21273,199607,46.97448,7.59006,115.8
21274,199607,46.98129,7.91822,137.5
21275,199607,46.98568,8.23908,145.9
21276,199607,46.99292,6.92433,104.7
21277,199607,46.99537,8.9035,179.39999999999998
21278,199607,46.99859,9.23149,173.5
21279,199607,46.99995,10.54519,118.3
21280,199607,47.00042,9.55991,181.1
21281,199607,47.0011,10.21676,129.9
21282,199607,47.00126,9.88833,145.8
21283,199607,47.00145,8.58394,161.6
21284,199607,47.17286,6.59151,100.5
21285,199607,47.18271,6.9208,99.5
21286,199607,47.1942,7.25201,101.7
21287,199607,47.1994,7.57969,103.9
21288,199607,47.20625,7.90927,110.39999999999999
21289,199607,47.2126,8.24111,128.9
21290,199607,47.21777,8.56578,141.4
21291,199607,47.2223,8.90493,167.5
21292,199607,47.22548,9.55801,167.4
21293,199607,47.22736,9.22899,191.0
21294,199607,47.40752,6.90748,106.2
21295,199607,47.41641,7.2383,99.0
21296,199607,47.42132,9.55533,176.4
21297,199607,47.4243,7.56921,102.5
21298,199607,47.43118,7.90021,113.5
21299,199607,47.43706,8.23129,116.9
21300,199607,47.44387,8.56124,122.5
21301,199607,47.44579,8.89361,140.1
21302,199607,47.44849,9.22459,159.5
21303,199607,47.64917,7.55861,102.3
21304,199607,47.65609,7.89106,113.9
21305,199607,47.66199,8.22357,119.0
21306,199607,47.66689,8.55615,120.4
21307,199607,47.66881,8.88097,126.6
21308,199607,47.67466,9.2107,115.6
21309,199607,47.69319,9.57481,160.9
21310,199607,47.89182,8.54981,121.6
21311,199608,45.83319,6.99776,77.60000000000001
21312,199608,45.84178,7.31894,82.6
21313,199608,45.8494,7.64021,92.6
21314,199608,45.85606,7.96156,111.9
21315,199608,45.86814,9.24811,178.4
21316,199608,45.86874,8.92559,290.8
21317,199608,46.02644,6.01836,80.7
21318,199608,46.04858,6.66286,83.5
21319,199608,46.05819,6.98528,85.2
21320,199608,46.06682,7.30779,73.1
21321,199608,46.07448,7.6304,89.2
21322,199608,46.08116,7.95308,101.6
21323,199608,46.08687,8.27583,153.6
21324,199608,46.09494,8.92544,248.79999999999998
21325,199608,46.09638,8.58469,201.5
21326,199608,46.10113,9.23792,190.6
21327,199608,46.25144,6.00029,85.7
21328,199608,46.25152,6.33557,94.9
21329,199608,46.2735,6.64891,102.4
21330,199608,46.28289,6.97299,106.4
21331,199608,46.29183,7.29652,91.10000000000001
21332,199608,46.29953,7.62048,117.5
21333,199608,46.30624,7.94451,132.7
21334,199608,46.31198,8.26861,154.1
21335,199608,46.31673,8.59276,180.5
21336,199608,46.3205,8.91696,211.5
21337,199608,46.32329,9.2412,202.1
21338,199608,46.3251,9.56547,195.9
21339,199608,46.32576,10.21403,150.7
21340,199608,46.32592,9.88974,178.20000000000002
21341,199608,46.47603,5.98489,106.2
21342,199608,46.50778,6.2883,103.8
21343,199608,46.51673,6.97082,106.1
21344,199608,46.51681,7.28513,106.2
21345,199608,46.52454,7.61045,141.5
21346,199608,46.53129,7.93584,141.3
21347,199608,46.53456,6.64066,129.7
21348,199608,46.53705,8.2613,134.0
21349,199608,46.54183,8.58683,176.7
21350,199608,46.54562,8.9124,190.8
21351,199608,46.54842,9.238,202.20000000000002
21352,199608,46.54976,10.54057,164.1
21353,199608,46.55023,9.56363,179.9
21354,199608,46.5509,10.21493,158.4
21355,199608,46.55106,9.88928,168.2
21356,199608,46.70077,5.96788,84.5
21357,199608,46.71353,6.29425,99.2
21358,199608,46.71743,6.61481,112.1
21359,199608,46.73315,6.94607,103.39999999999999
21360,199608,46.74177,7.27367,102.5
21361,199608,46.7526,7.59435,115.6
21362,199608,46.75935,7.92738,136.3
21363,199608,46.76125,8.25429,162.79999999999998
21364,199608,46.76689,8.58083,165.1
21365,199608,46.7707,8.90778,177.0
21366,199608,46.77352,9.23477,171.1
21367,199608,46.77487,10.54287,159.1
21368,199608,46.77534,9.56178,159.7
21369,199608,46.77602,10.21584,152.6
21370,199608,46.77618,9.88881,162.7
21371,199608,46.93727,6.27833,94.8
21372,199608,46.94998,6.60302,107.3
21373,199608,46.96392,7.26749,110.5
21374,199608,46.97448,7.59006,126.10000000000001
21375,199608,46.98129,7.91822,159.9
21376,199608,46.98568,8.23908,167.3
21377,199608,46.99292,6.92433,100.7
21378,199608,46.99537,8.9035,172.5
21379,199608,46.99859,9.23149,165.1
21380,199608,46.99995,10.54519,151.0
21381,199608,47.00042,9.55991,143.3
21382,199608,47.0011,10.21676,152.1
21383,199608,47.00126,9.88833,157.2
21384,199608,47.00145,8.58394,167.8
21385,199608,47.17286,6.59151,106.39999999999999
21386,199608,47.18271,6.9208,111.8
21387,199608,47.1942,7.25201,110.6
21388,199608,47.1994,7.57969,113.5
21389,199608,47.20625,7.90927,129.1
21390,199608,47.2126,8.24111,144.0
21391,199608,47.21777,8.56578,140.8
21392,199608,47.2223,8.90493,163.6
21393,199608,47.22548,9.55801,165.1
21394,199608,47.22736,9.22899,174.1
21395,199608,47.40752,6.90748,125.7
21396,199608,47.41641,7.2383,99.9
21397,199608,47.42132,9.55533,167.70000000000002
21398,199608,47.4243,7.56921,103.4
21399,199608,47.43118,7.90021,118.1
21400,199608,47.43706,8.23129,121.1
21401,199608,47.44387,8.56124,119.3
21402,199608,47.44579,8.89361,140.6
21403,199608,47.44849,9.22459,166.9
21404,199608,47.64917,7.55861,85.9
21405,199608,47.65609,7.89106,98.1
21406,199608,47.66199,8.22357,99.1
21407,199608,47.66689,8.55615,99.7
21408,199608,47.66881,8.88097,105.0
21409,199608,47.67466,9.2107,127.8
21410,199608,47.69319,9.57481,127.60000000000001
21411,199608,47.89182,8.54981,91.60000000000001
21412,199609,45.83319,6.99776,39.5
21413,199609,45.84178,7.31894,44.8
21414,199609,45.8494,7.64021,38.5
21415,199609,45.85606,7.96156,43.4
21416,199609,45.86814,9.24811,42.0
21417,199609,45.86874,8.92559,54.8
21418,199609,46.02644,6.01836,30.3
21419,199609,46.04858,6.66286,31.1
21420,199609,46.05819,6.98528,33.1
21421,199609,46.06682,7.30779,28.3
21422,199609,46.07448,7.6304,31.1
21423,199609,46.08116,7.95308,40.7
21424,199609,46.08687,8.27583,38.9
21425,199609,46.09494,8.92544,37.4
21426,199609,46.09638,8.58469,38.9
21427,199609,46.10113,9.23792,31.0
21428,199609,46.25144,6.00029,33.1
21429,199609,46.25152,6.33557,33.9
21430,199609,46.2735,6.64891,33.9
