,YEAR,LATITUDE,LONGITUDE,PRECIPITATION
1441,1993,46.3251,9.56547,799.0
1442,1993,46.32576,10.21403,604.9
1443,1993,46.32592,9.88974,728.3
1444,1993,46.47603,5.98489,895.6
1445,1993,46.50778,6.2883,812.0
1446,1993,46.51673,6.97082,646.7
1447,1993,46.51681,7.28513,629.8
1448,1993,46.52454,7.61045,647.9
1449,1993,46.53129,7.93584,696.5
1450,1993,46.53456,6.64066,705.8
1451,1993,46.53705,8.2613,733.6
1452,1993,46.54183,8.58683,817.0
1453,1993,46.54562,8.9124,846.5
1454,1993,46.54842,9.238,853.6
1455,1993,46.54976,10.54057,682.9
1456,1993,46.55023,9.56363,809.3
1457,1993,46.5509,10.21493,689.4
1458,1993,46.55106,9.88928,763.9
1459,1993,46.70077,5.96788,854.2
1460,1993,46.71353,6.29425,735.0
1461,1993,46.71743,6.61481,683.7
1462,1993,46.73315,6.94607,658.4
1463,1993,46.74177,7.27367,654.5
1464,1993,46.7526,7.59435,647.2
1465,1993,46.75935,7.92738,645.6
1466,1993,46.76125,8.25429,704.5
1467,1993,46.76689,8.58083,705.3
1468,1993,46.7707,8.90778,735.1
1469,1993,46.77352,9.23477,779.8
1470,1993,46.77487,10.54287,722.2
1471,1993,46.77534,9.56178,786.2
1472,1993,46.77602,10.21584,781.4
1473,1993,46.77618,9.88881,785.4
1474,1993,46.93727,6.27833,780.0
1475,1993,46.94998,6.60302,733.5
1476,1993,46.96392,7.26749,637.8
1477,1993,46.97448,7.59006,630.0
1478,1993,46.98129,7.91822,666.9
1479,1993,46.98568,8.23908,669.3
1480,1993,46.99292,6.92433,680.2
1481,1993,46.99537,8.9035,746.8
1482,1993,46.99859,9.23149,777.8
1483,1993,46.99995,10.54519,784.1
1484,1993,47.00042,9.55991,769.2
1485,1993,47.0011,10.21676,786.5
1486,1993,47.00126,9.88833,823.4
1487,1993,47.00145,8.58394,674.3
1488,1993,47.17286,6.59151,722.9
1489,1993,47.18271,6.9208,696.5
1490,1993,47.1942,7.25201,676.2
1491,1993,47.1994,7.57969,637.8
1492,1993,47.20625,7.90927,656.6
1493,1993,47.2126,8.24111,682.4
1494,1993,47.21777,8.56578,704.5
1495,1993,47.2223,8.90493,773.6
1496,1993,47.22548,9.55801,909.0
1497,1993,47.22736,9.22899,958.3
1498,1993,47.40752,6.90748,669.7
1499,1993,47.41641,7.2383,654.1
1500,1993,47.42132,9.55533,982.4
1501,1993,47.4243,7.56921,699.2
1502,1993,47.43118,7.90021,700.0
1503,1993,47.43706,8.23129,731.0
1504,1993,47.44387,8.56124,697.3
1505,1993,47.44579,8.89361,779.4
1506,1993,47.44849,9.22459,872.0
1507,1993,47.64917,7.55861,710.1
1508,1993,47.65609,7.89106,829.6
1509,1993,47.66199,8.22357,832.4
1510,1993,47.66689,8.55615,802.4
1511,1993,47.66881,8.88097,822.1
1512,1993,47.67466,9.2107,867.4
1513,1993,47.69319,9.57481,937.6
1514,1993,47.89182,8.54981,884.5
1515,1994,45.83319,6.99776,783.7
1516,1994,45.84178,7.31894,689.9
1517,1994,45.8494,7.64021,711.6
1518,1994,45.85606,7.96156,739.5
1519,1994,45.86814,9.24811,833.2
1520,1994,45.86874,8.92559,825.1
1521,1994,46.02644,6.01836,881.3
1522,1994,46.04858,6.66286,733.6
1523,1994,46.05819,6.98528,689.1
1524,1994,46.06682,7.30779,685.8
1525,1994,46.07448,7.6304,649.7
1526,1994,46.08116,7.95308,671.4
1527,1994,46.08687,8.27583,711.6
1528,1994,46.09494,8.92544,810.0
1529,1994,46.09638,8.58469,754.4
1530,1994,46.10113,9.23792,757.3
1531,1994,46.25144,6.00029,783.3
1532,1994,46.25152,6.33557,752.9
1533,1994,46.2735,6.64891,730.3
1534,1994,46.28289,6.97299,646.6
1535,1994,46.29183,7.29652,655.2
1536,1994,46.29953,7.62048,630.5
1537,1994,46.30624,7.94451,642.0
1538,1994,46.31198,8.26861,653.9
1539,1994,46.31673,8.59276,703.5
1540,1994,46.3205,8.91696,767.6
1541,1994,46.32329,9.2412,745.1
1542,1994,46.3251,9.56547,676.6
1543,1994,46.32576,10.21403,567.3
1544,1994,46.32592,9.88974,649.1
1545,1994,46.47603,5.98489,876.5
1546,1994,46.50778,6.2883,796.5
1547,1994,46.51673,6.97082,696.0
1548,1994,46.51681,7.28513,678.7
1549,1994,46.52454,7.61045,695.6
1550,1994,46.53129,7.93584,676.8
1551,1994,46.53456,6.64066,722.4
1552,1994,46.53705,8.2613,699.2
1553,1994,46.54183,8.58683,707.5
1554,1994,46.54562,8.9124,723.1
1555,1994,46.54842,9.238,789.5
1556,1994,46.54976,10.54057,613.3
1557,1994,46.55023,9.56363,715.2
1558,1994,46.5509,10.21493,619.3
1559,1994,46.55106,9.88928,692.3
1560,1994,46.70077,5.96788,830.8
1561,1994,46.71353,6.29425,779.1
1562,1994,46.71743,6.61481,732.3
1563,1994,46.73315,6.94607,668.1
1564,1994,46.74177,7.27367,685.1
1565,1994,46.7526,7.59435,718.8
1566,1994,46.75935,7.92738,740.5
1567,1994,46.76125,8.25429,725.5
1568,1994,46.76689,8.58083,743.4
1569,1994,46.7707,8.90778,720.7
1570,1994,46.77352,9.23477,698.8
1571,1994,46.77487,10.54287,642.9
1572,1994,46.77534,9.56178,686.0
1573,1994,46.77602,10.21584,624.6
1574,1994,46.77618,9.88881,641.1
1575,1994,46.93727,6.27833,806.1
1576,1994,46.94998,6.60302,762.0
1577,1994,46.96392,7.26749,710.4
1578,1994,46.97448,7.59006,747.8
1579,1994,46.98129,7.91822,920.6
1580,1994,46.98568,8.23908,759.2
1581,1994,46.99292,6.92433,716.6
1582,1994,46.99537,8.9035,754.2
1583,1994,46.99859,9.23149,753.4
1584,1994,46.99995,10.54519,727.7
1585,1994,47.00042,9.55991,705.7
1586,1994,47.0011,10.21676,593.4
1587,1994,47.00126,9.88833,676.0
1588,1994,47.00145,8.58394,721.0
1589,1994,47.17286,6.59151,773.4
1590,1994,47.18271,6.9208,731.4
1591,1994,47.1942,7.25201,710.1
1592,1994,47.1994,7.57969,760.8
1593,1994,47.20625,7.90927,797.8
1594,1994,47.2126,8.24111,780.3
1595,1994,47.21777,8.56578,768.3
1596,1994,47.2223,8.90493,802.7
1597,1994,47.22548,9.55801,911.8
1598,1994,47.22736,9.22899,993.9
1599,1994,47.40752,6.90748,691.6
1600,1994,47.41641,7.2383,706.2
1601,1994,47.42132,9.55533,976.3
1602,1994,47.4243,7.56921,776.1
1603,1994,47.43118,7.90021,816.2
1604,1994,47.43706,8.23129,826.4
1605,1994,47.44387,8.56124,758.8
1606,1994,47.44579,8.89361,831.9
1607,1994,47.44849,9.22459,905.4
1608,1994,47.64917,7.55861,800.4
1609,1994,47.65609,7.89106,912.0
1610,1994,47.66199,8.22357,955.0
1611,1994,47.66689,8.55615,895.2
1612,1994,47.66881,8.88097,877.0
1613,1994,47.67466,9.2107,895.1
1614,1994,47.69319,9.57481,954.7
1615,1994,47.89182,8.54981,981.6
1616,1995,45.83319,6.99776,1170.0
1617,1995,45.84178,7.31894,1092.9
1618,1995,45.8494,7.64021,927.6
1619,1995,45.85606,7.96156,913.0
1620,1995,45.86814,9.24811,897.5
1621,1995,45.86874,8.92559,1213.7
1622,1995,46.02644,6.01836,1168.4
1623,1995,46.04858,6.66286,1162.7
1624,1995,46.05819,6.98528,1122.8
1625,1995,46.06682,7.30779,1011.7
1626,1995,46.07448,7.6304,850.7
1627,1995,46.08116,7.95308,884.8000000000001
1628,1995,46.08687,8.27583,962.0
1629,1995,46.09494,8.92544,1184.3
1630,1995,46.09638,8.58469,1024.3
1631,1995,46.10113,9.23792,957.4
1632,1995,46.25144,6.00029,1223.4
1633,1995,46.25152,6.33557,1188.6
1634,1995,46.2735,6.64891,1191.3
1635,1995,46.28289,6.97299,1110.5
1636,1995,46.29183,7.29652,1012.9
1637,1995,46.29953,7.62048,1012.5
1638,1995,46.30624,7.94451,916.2
1639,1995,46.31198,8.26861,1101.0
1640,1995,46.31673,8.59276,1116.3
1641,1995,46.3205,8.91696,1085.2
1642,1995,46.32329,9.2412,991.3
1643,1995,46.3251,9.56547,895.9
1644,1995,46.32576,10.21403,686.3
1645,1995,46.32592,9.88974,766.8
1646,1995,46.47603,5.98489,1352.9
1647,1995,46.50778,6.2883,1277.7
1648,1995,46.51673,6.97082,1091.6
1649,1995,46.51681,7.28513,1087.1
1650,1995,46.52454,7.61045,1159.6
1651,1995,46.53129,7.93584,1084.5
1652,1995,46.53456,6.64066,1302.7
1653,1995,46.53705,8.2613,1231.0
1654,1995,46.54183,8.58683,1273.6
1655,1995,46.54562,8.9124,1073.1
1656,1995,46.54842,9.238,1072.4
1657,1995,46.54976,10.54057,687.3
1658,1995,46.55023,9.56363,904.7
1659,1995,46.5509,10.21493,751.2
1660,1995,46.55106,9.88928,814.0
1661,1995,46.70077,5.96788,1238.5
1662,1995,46.71353,6.29425,1247.0
1663,1995,46.71743,6.61481,1253.8
1664,1995,46.73315,6.94607,1129.0
1665,1995,46.74177,7.27367,1104.4
1666,1995,46.7526,7.59435,1140.3
1667,1995,46.75935,7.92738,1184.3
1668,1995,46.76125,8.25429,1241.7
1669,1995,46.76689,8.58083,1152.2
1670,1995,46.7707,8.90778,1073.7
1671,1995,46.77352,9.23477,1008.1
1672,1995,46.77487,10.54287,681.8
1673,1995,46.77534,9.56178,919.2
1674,1995,46.77602,10.21584,801.1
1675,1995,46.77618,9.88881,914.9
1676,1995,46.93727,6.27833,1192.7
1677,1995,46.94998,6.60302,1236.5
1678,1995,46.96392,7.26749,1092.7
1679,1995,46.97448,7.59006,1162.2
1680,1995,46.98129,7.91822,1437.1
1681,1995,46.98568,8.23908,1425.8
1682,1995,46.99292,6.92433,1128.5
1683,1995,46.99537,8.9035,1176.6
1684,1995,46.99859,9.23149,1164.1
1685,1995,46.99995,10.54519,926.8
1686,1995,47.00042,9.55991,1052.7
1687,1995,47.0011,10.21676,972.1
1688,1995,47.00126,9.88833,1021.9
1689,1995,47.00145,8.58394,1175.1
1690,1995,47.17286,6.59151,1205.7
1691,1995,47.18271,6.9208,1182.0
1692,1995,47.1942,7.25201,1114.1
1693,1995,47.1994,7.57969,1128.6
1694,1995,47.20625,7.90927,1222.7
1695,1995,47.2126,8.24111,1218.2
1696,1995,47.21777,8.56578,1209.4
1697,1995,47.2223,8.90493,1262.3
1698,1995,47.22548,9.55801,1280.3
1699,1995,47.22736,9.22899,1385.4
1700,1995,47.40752,6.90748,1181.3
1701,1995,47.41641,7.2383,1105.5
1702,1995,47.42132,9.55533,1427.9
1703,1995,47.4243,7.56921,1098.2
1704,1995,47.43118,7.90021,1170.3
1705,1995,47.43706,8.23129,1168.4
1706,1995,47.44387,8.56124,1171.7
1707,1995,47.44579,8.89361,1240.2
1708,1995,47.44849,9.22459,1301.1
1709,1995,47.64917,7.55861,1045.5
1710,1995,47.65609,7.89106,1108.8
1711,1995,47.66199,8.22357,1137.7
1712,1995,47.66689,8.55615,1137.4
1713,1995,47.66881,8.88097,1136.3
1714,1995,47.67466,9.2107,1150.4
1715,1995,47.69319,9.57481,1208.0
1716,1995,47.89182,8.54981,1058.5
1717,1996,45.83319,6.99776,1018.4
1718,1996,45.84178,7.31894,961.8
1719,1996,45.8494,7.64021,780.7
1720,1996,45.85606,7.96156,829.7
1721,1996,45.86814,9.24811,1008.0
1722,1996,45.86874,8.92559,1350.9
1723,1996,46.02644,6.01836,972.5
1724,1996,46.04858,6.66286,928.8
1725,1996,46.05819,6.98528,932.5
1726,1996,46.06682,7.30779,832.2
1727,1996,46.07448,7.6304,722.7
1728,1996,46.08116,7.95308,793.7
1729,1996,46.08687,8.27583,929.6
1730,1996,46.09494,8.92544,1310.9
1731,1996,46.09638,8.58469,1062.5
1732,1996,46.10113,9.23792,1036.8
1733,1996,46.25144,6.00029,947.6
1734,1996,46.25152,6.33557,947.1
1735,1996,46.2735,6.64891,944.1
1736,1996,46.28289,6.97299,878.7
1737,1996,46.29183,7.29652,800.5
1738,1996,46.29953,7.62048,865.4
1739,1996,46.30624,7.94451,870.3
1740,1996,46.31198,8.26861,958.5
1741,1996,46.31673,8.59276,1096.7
1742,1996,46.3205,8.91696,1118.9
1743,1996,46.32329,9.2412,1059.6
1744,1996,46.3251,9.56547,1021.4
1745,1996,46.32576,10.21403,832.5
1746,1996,46.32592,9.88974,888.1
1747,1996,46.47603,5.98489,1043.9
1748,1996,46.50778,6.2883,969.6
1749,1996,46.51673,6.97082,863.5
1750,1996,46.51681,7.28513,879.7
1751,1996,46.52454,7.61045,976.1
1752,1996,46.53129,7.93584,918.7
1753,1996,46.53456,6.64066,970.6
1754,1996,46.53705,8.2613,941.8
1755,1996,46.54183,8.58683,1065.7
1756,1996,46.54562,8.9124,1007.4
1757,1996,46.54842,9.238,1083.3
1758,1996,46.54976,10.54057,838.8
1759,1996,46.55023,9.56363,915.7
1760,1996,46.5509,10.21493,819.0
1761,1996,46.55106,9.88928,821.1
1762,1996,46.70077,5.96788,920.2
1763,1996,46.71353,6.29425,930.0
1764,1996,46.71743,6.61481,957.4
1765,1996,46.73315,6.94607,840.0
1766,1996,46.74177,7.27367,862.0
1767,1996,46.7526,7.59435,917.3
1768,1996,46.75935,7.92738,965.2
1769,1996,46.76125,8.25429,1018.2
1770,1996,46.76689,8.58083,975.9
1771,1996,46.7707,8.90778,951.1
1772,1996,46.77352,9.23477,927.1
1773,1996,46.77487,10.54287,797.0
1774,1996,46.77534,9.56178,875.1999999999999
1775,1996,46.77602,10.21584,822.1
1776,1996,46.77618,9.88881,898.6
1777,1996,46.93727,6.27833,872.4
1778,1996,46.94998,6.60302,898.5
1779,1996,46.96392,7.26749,870.7
1780,1996,46.97448,7.59006,938.5
1781,1996,46.98129,7.91822,1173.9
1782,1996,46.98568,8.23908,1192.3
1783,1996,46.99292,6.92433,855.1
1784,1996,46.99537,8.9035,1001.9
1785,1996,46.99859,9.23149,971.2
1786,1996,46.99995,10.54519,879.2
1787,1996,47.00042,9.55991,915.7
1788,1996,47.0011,10.21676,863.7
1789,1996,47.00126,9.88833,917.9
1790,1996,47.00145,8.58394,1004.0
1791,1996,47.17286,6.59151,849.7
1792,1996,47.18271,6.9208,839.3
1793,1996,47.1942,7.25201,832.6
1794,1996,47.1994,7.57969,872.0
1795,1996,47.20625,7.90927,941.1
1796,1996,47.2126,8.24111,985.7
1797,1996,47.21777,8.56578,957.5
1798,1996,47.2223,8.90493,1032.7
1799,1996,47.22548,9.55801,1066.1
1800,1996,47.22736,9.22899,1180.9
1801,1996,47.40752,6.90748,869.1
1802,1996,47.41641,7.2383,791.8
1803,1996,47.42132,9.55533,1185.9
1804,1996,47.4243,7.56921,816.9
1805,1996,47.43118,7.90021,893.6
1806,1996,47.43706,8.23129,883.1
1807,1996,47.44387,8.56124,860.2
1808,1996,47.44579,8.89361,961.6
1809,1996,47.44849,9.22459,1038.2
1810,1996,47.64917,7.55861,737.5
1811,1996,47.65609,7.89106,805.1
1812,1996,47.66199,8.22357,803.7
1813,1996,47.66689,8.55615,803.9
1814,1996,47.66881,8.88097,805.4
1815,1996,47.67466,9.2107,817.0
1816,1996,47.69319,9.57481,921.5
1817,1996,47.89182,8.54981,764.8
1818,1997,45.83319,6.99776,917.8
1819,1997,45.84178,7.31894,833.9
1820,1997,45.8494,7.64021,626.4
1821,1997,45.85606,7.96156,649.7
1822,1997,45.86814,9.24811,825.2
1823,1997,45.86874,8.92559,1018.3
1824,1997,46.02644,6.01836,840.8
1825,1997,46.04858,6.66286,834.2
1826,1997,46.05819,6.98528,836.1
1827,1997,46.06682,7.30779,743.1
1828,1997,46.07448,7.6304,635.1
1829,1997,46.08116,7.95308,724.5
1830,1997,46.08687,8.27583,815.5
1831,1997,46.09494,8.92544,1186.5
1832,1997,46.09638,8.58469,1010.8
1833,1997,46.10113,9.23792,941.8
1834,1997,46.25144,6.00029,960.2
1835,1997,46.25152,6.33557,919.8
1836,1997,46.2735,6.64891,892.2
1837,1997,46.28289,6.97299,837.3
1838,1997,46.29183,7.29652,749.8
1839,1997,46.29953,7.62048,804.9
1840,1997,46.30624,7.94451,844.1
1841,1997,46.31198,8.26861,934.5
1842,1997,46.31673,8.59276,1100.6
1843,1997,46.3205,8.91696,1145.0
1844,1997,46.32329,9.2412,1061.5
1845,1997,46.3251,9.56547,968.6
1846,1997,46.32576,10.21403,758.5
1847,1997,46.32592,9.88974,809.5
1848,1997,46.47603,5.98489,1106.5
1849,1997,46.50778,6.2883,1025.6
1850,1997,46.51673,6.97082,870.6
1851,1997,46.51681,7.28513,852.9
1852,1997,46.52454,7.61045,927.6
1853,1997,46.53129,7.93584,962.0
1854,1997,46.53456,6.64066,1047.4
1855,1997,46.53705,8.2613,989.0
1856,1997,46.54183,8.58683,1116.6
1857,1997,46.54562,8.9124,1006.4
1858,1997,46.54842,9.238,1076.9
1859,1997,46.54976,10.54057,681.4
1860,1997,46.55023,9.56363,911.7
1861,1997,46.5509,10.21493,736.2
1862,1997,46.55106,9.88928,789.3
1863,1997,46.70077,5.96788,951.1
1864,1997,46.71353,6.29425,972.9
1865,1997,46.71743,6.61481,1011.4
1866,1997,46.73315,6.94607,881.5
1867,1997,46.74177,7.27367,867.5
1868,1997,46.7526,7.59435,895.3
1869,1997,46.75935,7.92738,959.5
1870,1997,46.76125,8.25429,1012.3
1871,1997,46.76689,8.58083,978.5
1872,1997,46.7707,8.90778,893.7
1873,1997,46.77352,9.23477,898.0
1874,1997,46.77487,10.54287,498.0
1875,1997,46.77534,9.56178,857.0
1876,1997,46.77602,10.21584,708.9
1877,1997,46.77618,9.88881,865.8
1878,1997,46.93727,6.27833,936.5
1879,1997,46.94998,6.60302,981.2
1880,1997,46.96392,7.26749,871.3
1881,1997,46.97448,7.59006,876.4
1882,1997,46.98129,7.91822,998.3000000000001
1883,1997,46.98568,8.23908,1183.5
1884,1997,46.99292,6.92433,981.4
1885,1997,46.99537,8.9035,985.3
1886,1997,46.99859,9.23149,982.6
1887,1997,46.99995,10.54519,769.2
1888,1997,47.00042,9.55991,922.6
1889,1997,47.0011,10.21676,802.4
1890,1997,47.00126,9.88833,901.3
1891,1997,47.00145,8.58394,969.1
1892,1997,47.17286,6.59151,930.3
1893,1997,47.18271,6.9208,937.7
1894,1997,47.1942,7.25201,848.8
1895,1997,47.1994,7.57969,829.2
1896,1997,47.20625,7.90927,856.4
1897,1997,47.2126,8.24111,898.3
1898,1997,47.21777,8.56578,948.1
1899,1997,47.2223,8.90493,1014.3
1900,1997,47.22548,9.55801,1056.6
1901,1997,47.22736,9.22899,1154.3
1902,1997,47.40752,6.90748,905.6
1903,1997,47.41641,7.2383,820.5
1904,1997,47.42132,9.55533,1098.2
1905,1997,47.4243,7.56921,796.7
1906,1997,47.43118,7.90021,819.1
1907,1997,47.43706,8.23129,832.4
1908,1997,47.44387,8.56124,860.9
1909,1997,47.44579,8.89361,944.2
1910,1997,47.44849,9.22459,957.3
1911,1997,47.64917,7.55861,783.1
1912,1997,47.65609,7.89106,810.3
1913,1997,47.66199,8.22357,804.8
1914,1997,47.66689,8.55615,813.1
1915,1997,47.66881,8.88097,812.3
1916,1997,47.67466,9.2107,794.1
1917,1997,47.69319,9.57481,844.2
1918,1997,47.89182,8.54981,776.0
1919,1998,45.83319,6.99776,811.5
1920,1998,45.84178,7.31894,728.7
1921,1998,45.8494,7.64021,641.5
1922,1998,45.85606,7.96156,625.9
1923,1998,45.86814,9.24811,680.2
1924,1998,45.86874,8.92559,625.8
1925,1998,46.02644,6.01836,956.6
1926,1998,46.04858,6.66286,832.9
1927,1998,46.05819,6.98528,792.6
1928,1998,46.06682,7.30779,751.8
1929,1998,46.07448,7.6304,718.1
1930,1998,46.08116,7.95308,693.2
1931,1998,46.08687,8.27583,719.6
1932,1998,46.09494,8.92544,825.2
1933,1998,46.09638,8.58469,785.2
1934,1998,46.10113,9.23792,829.3
1935,1998,46.25144,6.00029,939.1
1936,1998,46.25152,6.33557,933.0
1937,1998,46.2735,6.64891,866.5
1938,1998,46.28289,6.97299,780.8
1939,1998,46.29183,7.29652,791.5
1940,1998,46.29953,7.62048,792.3
1941,1998,46.30624,7.94451,811.6
1942,1998,46.31198,8.26861,883.2
1943,1998,46.31673,8.59276,923.7
1944,1998,46.3205,8.91696,1072.4
1945,1998,46.32329,9.2412,1084.9
1946,1998,46.3251,9.56547,950.9
1947,1998,46.32576,10.21403,839.2
1948,1998,46.32592,9.88974,893.7
1949,1998,46.47603,5.98489,1028.6
1950,1998,46.50778,6.2883,946.2
1951,1998,46.51673,6.97082,828.7
1952,1998,46.51681,7.28513,852.3
1953,1998,46.52454,7.61045,895.0
1954,1998,46.53129,7.93584,969.9
1955,1998,46.53456,6.64066,882.4
1956,1998,46.53705,8.2613,1011.8
1957,1998,46.54183,8.58683,1038.7
1958,1998,46.54562,8.9124,1159.8
1959,1998,46.54842,9.238,1262.3
1960,1998,46.54976,10.54057,834.2
1961,1998,46.55023,9.56363,1029.8
1962,1998,46.5509,10.21493,920.7
1963,1998,46.55106,9.88928,972.2
1964,1998,46.70077,5.96788,941.3
1965,1998,46.71353,6.29425,927.3
1966,1998,46.71743,6.61481,910.2
1967,1998,46.73315,6.94607,865.2
1968,1998,46.74177,7.27367,853.9
1969,1998,46.7526,7.59435,885.7
1970,1998,46.75935,7.92738,907.5
1971,1998,46.76125,8.25429,1047.3
1972,1998,46.76689,8.58083,1045.6
1973,1998,46.7707,8.90778,1078.1
1974,1998,46.77352,9.23477,1062.5
1975,1998,46.77487,10.54287,734.3
1976,1998,46.77534,9.56178,1060.6
1977,1998,46.77602,10.21584,1004.6
1978,1998,46.77618,9.88881,1000.3
1979,1998,46.93727,6.27833,936.3
1980,1998,46.94998,6.60302,944.7
1981,1998,46.96392,7.26749,850.9
1982,1998,46.97448,7.59006,906.3
1983,1998,46.98129,7.91822,951.3000000000001
1984,1998,46.98568,8.23908,1045.9
1985,1998,46.99292,6.92433,896.5
1986,1998,46.99537,8.9035,1062.5
1987,1998,46.99859,9.23149,1083.3
1988,1998,46.99995,10.54519,1005.3
1989,1998,47.00042,9.55991,1037.9
1990,1998,47.0011,10.21676,1043.5
1991,1998,47.00126,9.88833,1085.4
1992,1998,47.00145,8.58394,1015.1
1993,1998,47.17286,6.59151,957.0
1994,1998,47.18271,6.9208,931.4
1995,1998,47.1942,7.25201,908.1
1996,1998,47.1994,7.57969,888.3
1997,1998,47.20625,7.90927,970.5
1998,1998,47.2126,8.24111,982.0
1999,1998,47.21777,8.56578,1018.3
2000,1998,47.2223,8.90493,1076.8
2001,1998,47.22548,9.55801,1053.2
2002,1998,47.22736,9.22899,1074.8
2003,1998,47.40752,6.90748,972.4
2004,1998,47.41641,7.2383,885.2
2005,1998,47.42132,9.55533,1111.9
2006,1998,47.4243,7.56921,899.0
2007,1998,47.43118,7.90021,913.4
2008,1998,47.43706,8.23129,936.0
2009,1998,47.44387,8.56124,908.1
2010,1998,47.44579,8.89361,996.0
2011,1998,47.44849,9.22459,996.2
2012,1998,47.64917,7.55861,838.1
2013,1998,47.65609,7.89106,923.5
2014,1998,47.66199,8.22357,915.8
2015,1998,47.66689,8.55615,923.7
2016,1998,47.66881,8.88097,915.1
2017,1998,47.67466,9.2107,913.2
2018,1998,47.69319,9.57481,999.8
2019,1998,47.89182,8.54981,925.7
2020,1999,45.83319,6.99776,1068.3
2021,1999,45.84178,7.31894,876.0
2022,1999,45.8494,7.64021,847.4
2023,1999,45.85606,7.96156,852.0
2024,1999,45.86814,9.24811,961.9
2025,1999,45.86874,8.92559,926.4
2026,1999,46.02644,6.01836,1317.9
2027,1999,46.04858,6.66286,1200.2
2028,1999,46.05819,6.98528,1075.3
2029,1999,46.06682,7.30779,975.4
2030,1999,46.07448,7.6304,958.5
2031,1999,46.08116,7.95308,984.4
2032,1999,46.08687,8.27583,1056.6
2033,1999,46.09494,8.92544,1162.2
2034,1999,46.09638,8.58469,1106.8
2035,1999,46.10113,9.23792,1193.5
2036,1999,46.25144,6.00029,1374.9
2037,1999,46.25152,6.33557,1333.6
2038,1999,46.2735,6.64891,1222.3
2039,1999,46.28289,6.97299,1083.9
2040,1999,46.29183,7.29652,1022.0
2041,1999,46.29953,7.62048,989.9
2042,1999,46.30624,7.94451,1140.0
2043,1999,46.31198,8.26861,1247.1
2044,1999,46.31673,8.59276,1338.2
2045,1999,46.3205,8.91696,1531.1
2046,1999,46.32329,9.2412,1533.0
2047,1999,46.3251,9.56547,1251.8
2048,1999,46.32576,10.21403,950.6
2049,1999,46.32592,9.88974,1089.0
2050,1999,46.47603,5.98489,1401.6
2051,1999,46.50778,6.2883,1342.8
2052,1999,46.51673,6.97082,1152.8
2053,1999,46.51681,7.28513,1086.5
2054,1999,46.52454,7.61045,1093.7
2055,1999,46.53129,7.93584,1223.6
2056,1999,46.53456,6.64066,1268.1
2057,1999,46.53705,8.2613,1316.8
2058,1999,46.54183,8.58683,1438.5
2059,1999,46.54562,8.9124,1586.1
2060,1999,46.54842,9.238,1738.8
2061,1999,46.54976,10.54057,856.1
2062,1999,46.55023,9.56363,1375.4
2063,1999,46.5509,10.21493,1092.1
2064,1999,46.55106,9.88928,1224.6
2065,1999,46.70077,5.96788,1319.7
2066,1999,46.71353,6.29425,1301.6
2067,1999,46.71743,6.61481,1239.9
2068,1999,46.73315,6.94607,1150.6
2069,1999,46.74177,7.27367,1069.8
2070,1999,46.7526,7.59435,1146.7
2071,1999,46.75935,7.92738,1192.9
2072,1999,46.76125,8.25429,1362.8
2073,1999,46.76689,8.58083,1437.8
2074,1999,46.7707,8.90778,1486.2
2075,1999,46.77352,9.23477,1515.7
2076,1999,46.77487,10.54287,878.6
2077,1999,46.77534,9.56178,1456.4
2078,1999,46.77602,10.21584,1178.0
2079,1999,46.77618,9.88881,1295.4
2080,1999,46.93727,6.27833,1285.1
2081,1999,46.94998,6.60302,1235.7
2082,1999,46.96392,7.26749,1140.7
2083,1999,46.97448,7.59006,1199.2
2084,1999,46.98129,7.91822,1230.9
2085,1999,46.98568,8.23908,1338.7
2086,1999,46.99292,6.92433,1165.0
2087,1999,46.99537,8.9035,1450.8
2088,1999,46.99859,9.23149,1472.3
2089,1999,46.99995,10.54519,1286.2
2090,1999,47.00042,9.55991,1429.6
2091,1999,47.0011,10.21676,1378.9
2092,1999,47.00126,9.88833,1440.3
2093,1999,47.00145,8.58394,1369.2
2094,1999,47.17286,6.59151,1217.3
2095,1999,47.18271,6.9208,1188.6
2096,1999,47.1942,7.25201,1180.9
2097,1999,47.1994,7.57969,1182.8
2098,1999,47.20625,7.90927,1288.5
2099,1999,47.2126,8.24111,1322.6
2100,1999,47.21777,8.56578,1377.7
2101,1999,47.2223,8.90493,1434.3
2102,1999,47.22548,9.55801,1478.8
2103,1999,47.22736,9.22899,1437.8
2104,1999,47.40752,6.90748,1246.6
2105,1999,47.41641,7.2383,1153.7
2106,1999,47.42132,9.55533,1457.0
2107,1999,47.4243,7.56921,1172.3
2108,1999,47.43118,7.90021,1200.6
2109,1999,47.43706,8.23129,1261.9
2110,1999,47.44387,8.56124,1277.8
2111,1999,47.44579,8.89361,1316.9
2112,1999,47.44849,9.22459,1293.5
2113,1999,47.64917,7.55861,1091.8
2114,1999,47.65609,7.89106,1198.1
2115,1999,47.66199,8.22357,1215.9
2116,1999,47.66689,8.55615,1229.2
2117,1999,47.66881,8.88097,1193.4
2118,1999,47.67466,9.2107,1152.2
2119,1999,47.69319,9.57481,1273.8
2120,1999,47.89182,8.54981,1170.4
2121,2000,45.83319,6.99776,902.8
2122,2000,45.84178,7.31894,872.2
2123,2000,45.8494,7.64021,1162.4
2124,2000,45.85606,7.96156,1251.3
2125,2000,45.86814,9.24811,1403.6
